'조사번호'	'조사지역'	'주구분'	'조사일자'	'시간대'	'X좌표'	'Y좌표'	'행정구역명'	'날씨'	'남자10대'	'남자20대'	'남자30대'	'남자40대'	'남자50대'	'여자10대'	'여자20대'	'여자30대'	'여자40대'	'여자50대'
'6481'	'은혜부동산'	'주말'	'2010-11-20'	'19시~20시까지'	'326659'	'538098'	'경기도 성남시 금광1동'	'흐림'	'14'	'14'	'11'	'15'	'42'	'16'	'35'	'38'	'39'	'58'
'6482'	'새로운약국'	'주중'	'2010-10-01'	'12시~13시까지'	'323609'	'538587'	'경기도 성남시 태평3동'	'흐림'	'0'	'9'	'4'	'7'	'11'	'0'	'14'	'8'	'10'	'10'
'6482'	'새로운약국'	'주중'	'2010-10-01'	'19시~20시까지'	'323609'	'538587'	'경기도 성남시 태평3동'	'흐림'	'16'	'29'	'11'	'16'	'22'	'29'	'35'	'22'	'25'	'34'
'6482'	'새로운약국'	'주말'	'2010-10-02'	'12시~13시까지'	'323609'	'538587'	'경기도 성남시 태평3동'	'비'	'22'	'31'	'14'	'14'	'20'	'7'	'11'	'59'	'15'	'41'
'6482'	'새로운약국'	'주말'	'2010-10-02'	'19시~20시까지'	'323609'	'538587'	'경기도 성남시 태평3동'	'비'	'31'	'11'	'12'	'21'	'31'	'26'	'20'	'34'	'32'	'45'
'6483'	'경희유치원'	'주중'	'2010-10-01'	'12시~13시까지'	'323516'	'538549'	'경기도 성남시 태평3동'	'흐림'	'0'	'8'	'6'	'11'	'46'	'0'	'11'	'31'	'14'	'49'
'6483'	'경희유치원'	'주중'	'2010-10-01'	'19시~20시까지'	'323516'	'538549'	'경기도 성남시 태평3동'	'흐림'	'15'	'6'	'19'	'29'	'26'	'11'	'19'	'33'	'8'	'16'
'6483'	'경희유치원'	'주말'	'2010-10-02'	'12시~13시까지'	'323516'	'538549'	'경기도 성남시 태평3동'	'비'	'32'	'4'	'15'	'4'	'59'	'16'	'19'	'31'	'41'	'56'
'6483'	'경희유치원'	'주말'	'2010-10-02'	'19시~20시까지'	'323516'	'538549'	'경기도 성남시 태평3동'	'비'	'29'	'22'	'12'	'15'	'41'	'15'	'36'	'45'	'26'	'32'
'6484'	'불로초약국'	'주중'	'2010-10-07'	'12시~13시까지'	'324169'	'538277'	'경기도 성남시 신흥1동'	'흐림'	'0'	'39'	'14'	'18'	'39'	'0'	'40'	'65'	'55'	'45'
'6484'	'불로초약국'	'주중'	'2010-10-07'	'19시~20시까지'	'324169'	'538277'	'경기도 성남시 신흥1동'	'흐림'	'16'	'76'	'36'	'25'	'18'	'61'	'84'	'61'	'41'	'35'
'6484'	'불로초약국'	'주말'	'2010-10-09'	'12시~13시까지'	'324169'	'538277'	'경기도 성남시 신흥1동'	'맑음'	'25'	'29'	'31'	'31'	'59'	'16'	'46'	'64'	'41'	'65'
'6484'	'불로초약국'	'주말'	'2010-10-09'	'19시~20시까지'	'324169'	'538277'	'경기도 성남시 신흥1동'	'맑음'	'7'	'75'	'19'	'24'	'41'	'69'	'101'	'49'	'62'	'61'
'6485'	'교촌치킨'	'주중'	'2010-10-13'	'12시~13시까지'	'324597'	'538822'	'경기도 성남시 신흥동'	'흐림'	'0'	'14'	'4'	'10'	'15'	'0'	'15'	'31'	'8'	'14'
'6485'	'교촌치킨'	'주중'	'2010-10-13'	'19시~20시까지'	'324597'	'538822'	'경기도 성남시 신흥동'	'흐림'	'6'	'25'	'11'	'11'	'16'	'22'	'20'	'15'	'6'	'12'
'6485'	'교촌치킨'	'주말'	'2010-10-10'	'12시~13시까지'	'324597'	'538822'	'경기도 성남시 신흥동'	'흐림'	'4'	'29'	'14'	'14'	'16'	'5'	'22'	'10'	'15'	'29'
'6485'	'교촌치킨'	'주말'	'2010-10-10'	'19시~20시까지'	'324597'	'538822'	'경기도 성남시 신흥동'	'흐림'	'15'	'14'	'9'	'19'	'25'	'11'	'15'	'16'	'7'	'15'
'6486'	'로마니나제과점'	'주중'	'2010-10-14'	'12시~13시까지'	'324982'	'539467'	'경기도 성남시 산성동'	'흐림'	'0'	'35'	'25'	'25'	'51'	'0'	'19'	'58'	'38'	'56'
'6486'	'로마니나제과점'	'주중'	'2010-10-14'	'19시~20시까지'	'324982'	'539467'	'경기도 성남시 산성동'	'흐림'	'11'	'61'	'35'	'44'	'25'	'22'	'29'	'46'	'22'	'20'
'6486'	'로마니나제과점'	'주말'	'2010-10-16'	'12시~13시까지'	'324982'	'539467'	'경기도 성남시 산성동'	'비'	'31'	'32'	'14'	'23'	'65'	'23'	'49'	'6'	'21'	'51'
'6486'	'로마니나제과점'	'주말'	'2010-10-16'	'19시~20시까지'	'324982'	'539467'	'경기도 성남시 산성동'	'비'	'56'	'22'	'25'	'16'	'55'	'22'	'41'	'49'	'22'	'48'
'6487'	'신세계안경백화점'	'주중'	'2010-10-14'	'12시~13시까지'	'324989'	'539585'	'경기도 성남시 산성동'	'흐림'	'0'	'56'	'10'	'19'	'33'	'0'	'62'	'18'	'26'	'29'
'6487'	'신세계안경백화점'	'주중'	'2010-10-14'	'19시~20시까지'	'324989'	'539585'	'경기도 성남시 산성동'	'흐림'	'22'	'71'	'14'	'41'	'42'	'31'	'75'	'39'	'24'	'28'
'6487'	'신세계안경백화점'	'주말'	'2010-10-16'	'12시~13시까지'	'324989'	'539585'	'경기도 성남시 산성동'	'비'	'19'	'46'	'22'	'15'	'48'	'26'	'41'	'59'	'25'	'75'
'6487'	'신세계안경백화점'	'주말'	'2010-10-16'	'19시~20시까지'	'324989'	'539585'	'경기도 성남시 산성동'	'비'	'35'	'82'	'37'	'34'	'41'	'17'	'84'	'58'	'31'	'45'
'6559'	'세븐일레븐'	'주중'	'2010-10-20'	'12시~13시까지'	'325950'	'539483'	'경기도 성남시 단대동'	'흐림'	'0'	'32'	'45'	'41'	'25'	'0'	'62'	'56'	'20'	'60'
'6559'	'세븐일레븐'	'주중'	'2010-10-20'	'19시~20시까지'	'325950'	'539483'	'경기도 성남시 단대동'	'흐림'	'28'	'38'	'51'	'29'	'19'	'45'	'35'	'41'	'32'	'42'
'6559'	'세븐일레븐'	'주말'	'2010-10-17'	'12시~13시까지'	'325950'	'539483'	'경기도 성남시 단대동'	'비'	'4'	'38'	'10'	'22'	'45'	'18'	'56'	'41'	'25'	'31'
'6559'	'세븐일레븐'	'주말'	'2010-10-17'	'19시~20시까지'	'325950'	'539483'	'경기도 성남시 단대동'	'비'	'41'	'49'	'10'	'31'	'62'	'43'	'101'	'25'	'28'	'45'
'6560'	'은행시장약국'	'주중'	'2010-10-20'	'12시~13시까지'	'326248'	'539817'	'경기도 성남시 양지동'	'흐림'	'0'	'17'	'15'	'19'	'41'	'0'	'15'	'19'	'35'	'45'
'6560'	'은행시장약국'	'주중'	'2010-10-20'	'19시~20시까지'	'326248'	'539817'	'경기도 성남시 양지동'	'흐림'	'29'	'49'	'49'	'34'	'15'	'35'	'42'	'38'	'39'	'39'
'6560'	'은행시장약국'	'주말'	'2010-10-17'	'12시~13시까지'	'326248'	'539817'	'경기도 성남시 양지동'	'비'	'18'	'70'	'32'	'25'	'89'	'56'	'89'	'106'	'51'	'81'
'6560'	'은행시장약국'	'주말'	'2010-10-17'	'19시~20시까지'	'326248'	'539817'	'경기도 성남시 양지동'	'비'	'31'	'89'	'59'	'64'	'62'	'106'	'94'	'104'	'89'	'76'
'6561'	'SHOW신구대리점'	'주중'	'2010-10-21'	'12시~13시까지'	'326501'	'538630'	'경기도 성남시 금광동'	'흐림'	'0'	'18'	'5'	'4'	'4'	'0'	'29'	'7'	'7'	'8'
'6561'	'SHOW신구대리점'	'주중'	'2010-10-21'	'19시~20시까지'	'326501'	'538630'	'경기도 성남시 금광동'	'흐림'	'15'	'15'	'6'	'6'	'3'	'28'	'20'	'9'	'5'	'13'
'6561'	'SHOW신구대리점'	'주말'	'2010-10-23'	'12시~13시까지'	'326501'	'538630'	'경기도 성남시 금광동'	'맑음'	'38'	'29'	'29'	'3'	'8'	'29'	'31'	'25'	'8'	'12'
'6561'	'SHOW신구대리점'	'주말'	'2010-10-23'	'19시~20시까지'	'326501'	'538630'	'경기도 성남시 금광동'	'맑음'	'20'	'65'	'19'	'7'	'12'	'25'	'59'	'20'	'14'	'28'
'6562'	'한국유통앞'	'주중'	'2010-10-27'	'12시~13시까지'	'326658'	'539156'	'경기도 성남시 은행1동'	'맑음'	'0'	'7'	'8'	'12'	'22'	'2'	'4'	'31'	'20'	'42'
'6562'	'한국유통앞'	'주중'	'2010-10-27'	'19시~20시까지'	'326658'	'539156'	'경기도 성남시 은행1동'	'맑음'	'21'	'40'	'14'	'16'	'20'	'59'	'8'	'62'	'19'	'22'
'6562'	'한국유통앞'	'주말'	'2010-10-24'	'12시~13시까지'	'326658'	'539156'	'경기도 성남시 은행1동'	'흐림'	'15'	'16'	'20'	'20'	'18'	'21'	'7'	'25'	'20'	'15'
'6562'	'한국유통앞'	'주말'	'2010-10-24'	'19시~20시까지'	'326658'	'539156'	'경기도 성남시 은행1동'	'흐림'	'29'	'22'	'31'	'43'	'14'	'38'	'25'	'51'	'34'	'29'
'6563'	'신흥역4번출구'	'주중'	'2010-10-28'	'12시~13시까지'	'324740'	'538011'	'경기도 성남시 신흥3동'	'맑음'	'0'	'52'	'16'	'25'	'35'	'0'	'61'	'59'	'45'	'41'
'6563'	'신흥역4번출구'	'주중'	'2010-10-28'	'19시~20시까지'	'324740'	'538011'	'경기도 성남시 신흥3동'	'맑음'	'11'	'84'	'35'	'41'	'29'	'89'	'102'	'64'	'65'	'39'
'6563'	'신흥역4번출구'	'주말'	'2010-10-30'	'12시~13시까지'	'324740'	'538011'	'경기도 성남시 신흥3동'	'맑음'	'16'	'75'	'41'	'20'	'41'	'21'	'106'	'41'	'25'	'41'
'6563'	'신흥역4번출구'	'주말'	'2010-10-30'	'19시~20시까지'	'324740'	'538011'	'경기도 성남시 신흥3동'	'맑음'	'40'	'252'	'95'	'45'	'39'	'69'	'325'	'76'	'65'	'39'
'6808'	'모란역 7번출구'	'주중'	'2010-11-04'	'12시~13시까지'	'323081'	'537051'	'경기도 성남시 성남동'	'흐림'	'0'	'45'	'10'	'34'	'985'	'0'	'26'	'10'	'70'	'701'
'6808'	'모란역 7번출구'	'주중'	'2010-11-04'	'19시~20시까지'	'323081'	'537051'	'경기도 성남시 성남동'	'흐림'	'25'	'66'	'55'	'56'	'334'	'12'	'103'	'85'	'65'	'255'
'6808'	'모란역 7번출구'	'주말'	'2010-11-06'	'12시~13시까지'	'323081'	'537051'	'경기도 성남시 성남동'	'흐림'	'2'	'35'	'55'	'60'	'131'	'3'	'35'	'134'	'68'	'125'
'6808'	'모란역 7번출구'	'주말'	'2010-11-06'	'19시~20시까지'	'323081'	'537051'	'경기도 성남시 성남동'	'흐림'	'59'	'74'	'86'	'77'	'125'	'41'	'86'	'95'	'66'	'103'
'6811'	'파리바게트앞'	'주중'	'2010-11-03'	'12시~13시까지'	'323808'	'536764'	'경기도 성남시 성남동'	'맑음'	'0'	'14'	'15'	'11'	'75'	'0'	'14'	'15'	'21'	'61'
'6811'	'파리바게트앞'	'주중'	'2010-11-03'	'19시~20시까지'	'323808'	'536764'	'경기도 성남시 성남동'	'맑음'	'21'	'25'	'28'	'21'	'55'	'19'	'28'	'35'	'31'	'38'
'6811'	'파리바게트앞'	'주말'	'2010-10-31'	'12시~13시까지'	'323808'	'536764'	'경기도 성남시 성남동'	'맑음'	'50'	'19'	'35'	'15'	'30'	'26'	'28'	'14'	'30'	'50'
'6811'	'파리바게트앞'	'주말'	'2010-10-31'	'19시~20시까지'	'323808'	'536764'	'경기도 성남시 성남동'	'맑음'	'51'	'13'	'41'	'20'	'35'	'41'	'14'	'31'	'13'	'22'
'6816'	'로마니나제과점'	'주중'	'2010-11-11'	'12시~13시까지'	'325682'	'537476'	'경기도 성남시 상대원2동'	'비'	'0'	'26'	'28'	'18'	'45'	'0'	'31'	'90'	'45'	'45'
'6816'	'로마니나제과점'	'주중'	'2010-11-11'	'19시~20시까지'	'325682'	'537476'	'경기도 성남시 상대원2동'	'비'	'25'	'42'	'10'	'10'	'22'	'12'	'45'	'45'	'51'	'40'
'6816'	'로마니나제과점'	'주말'	'2010-11-13'	'12시~13시까지'	'325682'	'537476'	'경기도 성남시 상대원2동'	'맑음'	'32'	'38'	'10'	'12'	'25'	'28'	'38'	'42'	'22'	'42'
'6816'	'로마니나제과점'	'주말'	'2010-11-13'	'19시~20시까지'	'325682'	'537476'	'경기도 성남시 상대원2동'	'맑음'	'30'	'25'	'12'	'18'	'31'	'21'	'45'	'55'	'16'	'25'
'6818'	'이성범베이커리'	'주중'	'2010-11-17'	'12시~13시까지'	'326232'	'538055'	'경기도 성남시 금광1동'	'흐림'	'0'	'6'	'5'	'10'	'30'	'0'	'12'	'20'	'20'	'35'
'6818'	'이성범베이커리'	'주중'	'2010-11-17'	'19시~20시까지'	'326232'	'538055'	'경기도 성남시 금광1동'	'흐림'	'13'	'7'	'12'	'35'	'35'	'10'	'35'	'26'	'30'	'28'
'6818'	'이성범베이커리'	'주말'	'2010-11-14'	'12시~13시까지'	'326232'	'538055'	'경기도 성남시 금광1동'	'맑음'	'20'	'25'	'10'	'10'	'15'	'15'	'20'	'25'	'15'	'12'
'6818'	'이성범베이커리'	'주말'	'2010-11-14'	'19시~20시까지'	'326232'	'538055'	'경기도 성남시 금광1동'	'맑음'	'41'	'41'	'22'	'22'	'35'	'15'	'25'	'20'	'32'	'29'
'6820'	'대명M클래스학원'	'주중'	'2010-11-17'	'12시~13시까지'	'326381'	'538138'	'경기도 성남시 금광1동'	'흐림'	'0'	'5'	'15'	'10'	'35'	'0'	'10'	'40'	'15'	'15'
'6820'	'대명M클래스학원'	'주중'	'2010-11-17'	'19시~20시까지'	'326381'	'538138'	'경기도 성남시 금광1동'	'흐림'	'41'	'12'	'10'	'26'	'28'	'45'	'12'	'15'	'15'	'32'
'6820'	'대명M클래스학원'	'주말'	'2010-11-14'	'12시~13시까지'	'326381'	'538138'	'경기도 성남시 금광1동'	'맑음'	'25'	'15'	'22'	'11'	'25'	'12'	'10'	'22'	'38'	'35'
'6820'	'대명M클래스학원'	'주말'	'2010-11-14'	'19시~20시까지'	'326381'	'538138'	'경기도 성남시 금광1동'	'맑음'	'20'	'42'	'39'	'32'	'16'	'22'	'15'	'22'	'16'	'11'
'6821'	'메디컬약국'	'주중'	'2010-10-27'	'12시~13시까지'	'326406'	'539070'	'경기도 성남시 은행1동'	'맑음'	'4'	'5'	'16'	'7'	'41'	'6'	'4'	'78'	'35'	'41'
'6821'	'메디컬약국'	'주중'	'2010-10-27'	'19시~20시까지'	'326406'	'539070'	'경기도 성남시 은행1동'	'맑음'	'42'	'41'	'18'	'8'	'45'	'35'	'15'	'50'	'41'	'19'
'6821'	'메디컬약국'	'주말'	'2010-10-24'	'12시~13시까지'	'326406'	'539070'	'경기도 성남시 은행1동'	'흐림'	'38'	'23'	'22'	'20'	'32'	'46'	'31'	'25'	'18'	'42'
'6821'	'메디컬약국'	'주말'	'2010-10-24'	'19시~20시까지'	'326406'	'539070'	'경기도 성남시 은행1동'	'흐림'	'69'	'35'	'45'	'35'	'29'	'59'	'60'	'50'	'35'	'25'
'6824'	'바이더웨이'	'주중'	'2010-10-21'	'12시~13시까지'	'326035'	'538476'	'경기도 성남시 금광1동'	'흐림'	'0'	'30'	'22'	'15'	'30'	'2'	'41'	'45'	'19'	'22'
'6824'	'바이더웨이'	'주중'	'2010-10-21'	'19시~20시까지'	'326035'	'538476'	'경기도 성남시 금광1동'	'흐림'	'31'	'59'	'34'	'23'	'22'	'19'	'76'	'68'	'16'	'29'
'6824'	'바이더웨이'	'주말'	'2010-10-23'	'12시~13시까지'	'326035'	'538476'	'경기도 성남시 금광1동'	'맑음'	'42'	'31'	'13'	'20'	'48'	'31'	'52'	'45'	'25'	'41'
'6824'	'바이더웨이'	'주말'	'2010-10-23'	'19시~20시까지'	'326035'	'538476'	'경기도 성남시 금광1동'	'맑음'	'32'	'54'	'48'	'52'	'30'	'28'	'64'	'82'	'23'	'45'
'6908'	'우리은행'	'주중'	'2010-10-21'	'12시~13시까지'	'322224'	'530587'	'경기도 성남시 수내동'	'흐림'	'0'	'25'	'25'	'25'	'45'	'0'	'25'	'41'	'30'	'45'
'6908'	'우리은행'	'주중'	'2010-10-21'	'19시~20시까지'	'322224'	'530587'	'경기도 성남시 수내동'	'흐림'	'75'	'26'	'35'	'31'	'40'	'111'	'40'	'55'	'35'	'35'
'6908'	'우리은행'	'주말'	'2010-10-23'	'12시~13시까지'	'322224'	'530587'	'경기도 성남시 수내동'	'맑음'	'75'	'25'	'11'	'10'	'41'	'120'	'45'	'62'	'40'	'68'
'6908'	'우리은행'	'주말'	'2010-10-23'	'19시~20시까지'	'322224'	'530587'	'경기도 성남시 수내동'	'맑음'	'30'	'35'	'26'	'18'	'11'	'40'	'21'	'41'	'18'	'20'
'6909'	'던킨도너츠'	'주중'	'2010-10-21'	'12시~13시까지'	'322244'	'530562'	'경기도 성남시 수내동'	'흐림'	'0'	'25'	'11'	'11'	'25'	'0'	'22'	'55'	'40'	'45'
'6909'	'던킨도너츠'	'주중'	'2010-10-21'	'19시~20시까지'	'322244'	'530562'	'경기도 성남시 수내동'	'흐림'	'105'	'55'	'35'	'28'	'22'	'115'	'41'	'45'	'31'	'31'
'6909'	'던킨도너츠'	'주말'	'2010-10-23'	'12시~13시까지'	'322244'	'530562'	'경기도 성남시 수내동'	'맑음'	'22'	'30'	'11'	'11'	'11'	'35'	'35'	'25'	'22'	'22'
'6909'	'던킨도너츠'	'주말'	'2010-10-23'	'19시~20시까지'	'322244'	'530562'	'경기도 성남시 수내동'	'맑음'	'42'	'55'	'30'	'15'	'10'	'4'	'30'	'26'	'11'	'15'
'7270'	'열린하늘문교회앞'	'주중'	'2010-11-02'	'12시~13시까지'	'322786'	'534080'	'경기도 성남시 야탑3동'	'흐림'	'13'	'15'	'23'	'17'	'20'	'9'	'11'	'35'	'29'	'22'
'7270'	'열린하늘문교회앞'	'주중'	'2010-11-02'	'19시~20시까지'	'322786'	'534080'	'경기도 성남시 야탑3동'	'흐림'	'64'	'56'	'12'	'60'	'16'	'8'	'28'	'4'	'24'	'8'
'7270'	'열린하늘문교회앞'	'주말'	'2010-10-10'	'12시~13시까지'	'322786'	'534080'	'경기도 성남시 야탑3동'	'맑음'	'55'	'24'	'16'	'18'	'20'	'39'	'17'	'22'	'16'	'14'
'7270'	'열린하늘문교회앞'	'주말'	'2010-10-10'	'19시~20시까지'	'322786'	'534080'	'경기도 성남시 야탑3동'	'맑음'	'25'	'21'	'9'	'18'	'23'	'24'	'18'	'12'	'7'	'3'
'7470'	'홈플러스앞'	'주중'	'2010-10-27'	'12시~13시까지'	'322823'	'529767'	'경기도 성남시 수내3동'	'맑음'	'24'	'6'	'0'	'14'	'32'	'8'	'20'	'22'	'92'	'52'
'7470'	'홈플러스앞'	'주중'	'2010-10-27'	'19시~20시까지'	'322823'	'529767'	'경기도 성남시 수내3동'	'맑음'	'31'	'22'	'18'	'33'	'19'	'22'	'16'	'30'	'19'	'24'
'7470'	'홈플러스앞'	'주말'	'2010-10-16'	'12시~13시까지'	'322823'	'529767'	'경기도 성남시 수내3동'	'맑음'	'15'	'8'	'23'	'17'	'22'	'7'	'11'	'24'	'25'	'14'
'7470'	'홈플러스앞'	'주말'	'2010-10-16'	'19시~20시까지'	'322823'	'529767'	'경기도 성남시 수내3동'	'맑음'	'13'	'22'	'46'	'53'	'23'	'7'	'16'	'43'	'32'	'18'
'7471'	'빠리바케트앞'	'주중'	'2010-11-01'	'12시~13시까지'	'323936'	'534785'	'경기도 성남시 야탑동'	'맑음'	'8'	'15'	'16'	'11'	'3'	'6'	'20'	'18'	'8'	'6'
'7471'	'빠리바케트앞'	'주중'	'2010-11-01'	'19시~20시까지'	'323936'	'534785'	'경기도 성남시 야탑동'	'맑음'	'13'	'24'	'18'	'19'	'7'	'22'	'12'	'9'	'16'	'14'
'7471'	'빠리바케트앞'	'주말'	'2010-11-14'	'12시~13시까지'	'323936'	'534785'	'경기도 성남시 야탑동'	'맑음'	'12'	'23'	'33'	'18'	'19'	'12'	'7'	'15'	'26'	'44'
'7471'	'빠리바케트앞'	'주말'	'2010-11-14'	'19시~20시까지'	'323936'	'534785'	'경기도 성남시 야탑동'	'맑음'	'25'	'22'	'5'	'17'	'16'	'6'	'45'	'24'	'7'	'13'
'7472'	'수내역4번출구앞'	'주중'	'2010-10-22'	'12시~13시까지'	'321848'	'531179'	'경기도 성남시 수내1동'	'맑음'	'3'	'16'	'24'	'35'	'28'	'5'	'25'	'33'	'19'	'19'
'7472'	'수내역4번출구앞'	'주중'	'2010-10-22'	'19시~20시까지'	'321848'	'531179'	'경기도 성남시 수내1동'	'맑음'	'36'	'30'	'46'	'19'	'11'	'28'	'49'	'44'	'71'	'14'
'7472'	'수내역4번출구앞'	'주말'	'2010-10-17'	'12시~13시까지'	'321848'	'531179'	'경기도 성남시 수내1동'	'맑음'	'29'	'37'	'35'	'33'	'17'	'31'	'28'	'27'	'44'	'19'
'7472'	'수내역4번출구앞'	'주말'	'2010-10-17'	'19시~20시까지'	'321848'	'531179'	'경기도 성남시 수내1동'	'맑음'	'40'	'34'	'40'	'41'	'29'	'56'	'64'	'52'	'34'	'15'
'7473'	'수내역2번출구앞'	'주중'	'2010-10-22'	'12시~13시까지'	'321655'	'530934'	'경기도 성남시 수내1동'	'흐림'	'7'	'29'	'50'	'44'	'29'	'2'	'19'	'33'	'58'	'23'
'7473'	'수내역2번출구앞'	'주중'	'2010-10-22'	'19시~20시까지'	'321655'	'530934'	'경기도 성남시 수내1동'	'흐림'	'42'	'46'	'46'	'68'	'78'	'54'	'116'	'88'	'164'	'46'
'7473'	'수내역2번출구앞'	'주말'	'2010-10-17'	'12시~13시까지'	'321655'	'530934'	'경기도 성남시 수내1동'	'맑음'	'49'	'30'	'37'	'41'	'25'	'44'	'28'	'19'	'42'	'26'
'7473'	'수내역2번출구앞'	'주말'	'2010-10-17'	'19시~20시까지'	'321655'	'530934'	'경기도 성남시 수내1동'	'맑음'	'31'	'40'	'31'	'22'	'28'	'32'	'56'	'34'	'45'	'16'
'7565'	'농협, 뚜레쥬르 앞'	'주중'	'2010-10-26'	'12시~13시까지'	'321094'	'530095'	'경기도 성남시 정자1동'	'맑음'	'7'	'12'	'21'	'9'	'13'	'7'	'11'	'10'	'20'	'6'
'7565'	'농협, 뚜레쥬르 앞'	'주중'	'2010-10-26'	'19시~20시까지'	'321094'	'530095'	'경기도 성남시 정자1동'	'맑음'	'5'	'21'	'27'	'34'	'28'	'16'	'21'	'37'	'33'	'24'
'7565'	'농협, 뚜레쥬르 앞'	'주말'	'2010-10-30'	'12시~13시까지'	'321094'	'530095'	'경기도 성남시 정자1동'	'맑음'	'56'	'20'	'22'	'56'	'10'	'44'	'18'	'18'	'60'	'16'
'7565'	'농협, 뚜레쥬르 앞'	'주말'	'2010-10-30'	'19시~20시까지'	'321094'	'530095'	'경기도 성남시 정자1동'	'맑음'	'48'	'31'	'19'	'48'	'23'	'21'	'29'	'46'	'56'	'29'
'7566'	'정자1동 서울24시감자탕, 구이랑'	'주중'	'2010-10-21'	'12시~13시까지'	'321777'	'530229'	'경기도 성남시 정자동'	'맑음'	'2'	'6'	'0'	'10'	'6'	'2'	'0'	'2'	'28'	'16'
'7566'	'정자1동 서울24시감자탕, 구이랑'	'주중'	'2010-10-21'	'19시~20시까지'	'321777'	'530229'	'경기도 성남시 정자동'	'맑음'	'8'	'26'	'43'	'57'	'62'	'14'	'31'	'41'	'58'	'36'
'7566'	'정자1동 서울24시감자탕, 구이랑'	'주말'	'2010-10-24'	'12시~13시까지'	'321777'	'530229'	'경기도 성남시 정자동'	'맑음'	'88'	'26'	'10'	'20'	'10'	'6'	'10'	'10'	'18'	'4'
'7566'	'정자1동 서울24시감자탕, 구이랑'	'주말'	'2010-10-24'	'19시~20시까지'	'321777'	'530229'	'경기도 성남시 정자동'	'맑음'	'43'	'25'	'44'	'23'	'24'	'33'	'13'	'43'	'58'	'20'
'7567'	'수이학원 앞(지하도 앞)'	'주중'	'2010-10-21'	'12시~13시까지'	'321581'	'530539'	'경기도 성남시 정자1동'	'맑음'	'3'	'16'	'13'	'25'	'16'	'4'	'2'	'17'	'17'	'8'
'7567'	'수이학원 앞(지하도 앞)'	'주중'	'2010-10-21'	'19시~20시까지'	'321581'	'530539'	'경기도 성남시 정자1동'	'맑음'	'19'	'13'	'8'	'25'	'18'	'20'	'17'	'16'	'19'	'17'
'7567'	'수이학원 앞(지하도 앞)'	'주말'	'2010-10-24'	'12시~13시까지'	'321581'	'530539'	'경기도 성남시 정자1동'	'맑음'	'19'	'24'	'11'	'16'	'19'	'22'	'23'	'42'	'22'	'16'
'7567'	'수이학원 앞(지하도 앞)'	'주말'	'2010-10-24'	'19시~20시까지'	'321581'	'530539'	'경기도 성남시 정자1동'	'맑음'	'19'	'7'	'8'	'13'	'9'	'28'	'29'	'14'	'22'	'6'
'7588'	'서현역 4번출구'	'주중'	'2010-10-28'	'12시~13시까지'	'322480'	'531797'	'경기도 성남시 서현동'	'맑음'	'11'	'36'	'33'	'42'	'12'	'8'	'45'	'36'	'25'	'6'
'7588'	'서현역 4번출구'	'주중'	'2010-10-28'	'19시~20시까지'	'322480'	'531797'	'경기도 성남시 서현동'	'맑음'	'42'	'46'	'46'	'68'	'78'	'54'	'116'	'88'	'164'	'46'
'7588'	'서현역 4번출구'	'주말'	'2010-10-31'	'12시~13시까지'	'322480'	'531797'	'경기도 성남시 서현동'	'맑음'	'44'	'81'	'30'	'41'	'23'	'29'	'99'	'89'	'71'	'26'
'7588'	'서현역 4번출구'	'주말'	'2010-10-31'	'19시~20시까지'	'322480'	'531797'	'경기도 성남시 서현동'	'맑음'	'62'	'116'	'46'	'50'	'46'	'88'	'240'	'124'	'76'	'10'
'7651'	'바이더웨이앞'	'주중'	'2010-10-25'	'12시~13시까지'	'323535'	'534834'	'경기도 성남시 야탑동'	'흐림'	'3'	'7'	'18'	'24'	'22'	'4'	'25'	'4'	'16'	'10'
'7651'	'바이더웨이앞'	'주중'	'2010-10-25'	'19시~20시까지'	'323535'	'534834'	'경기도 성남시 야탑동'	'흐림'	'4'	'56'	'28'	'56'	'20'	'0'	'16'	'16'	'24'	'4'
'7651'	'바이더웨이앞'	'주말'	'2010-11-13'	'12시~13시까지'	'323535'	'534834'	'경기도 성남시 야탑동'	'맑음'	'14'	'20'	'16'	'18'	'22'	'20'	'17'	'15'	'18'	'6'
'7651'	'바이더웨이앞'	'주말'	'2010-11-13'	'19시~20시까지'	'323535'	'534834'	'경기도 성남시 야탑동'	'맑음'	'3'	'15'	'22'	'17'	'10'	'9'	'9'	'11'	'12'	'7'
'7652'	'공룡고기앞'	'주중'	'2010-10-25'	'12시~13시까지'	'323531'	'534705'	'경기도 성남시 야탑1동'	'맑음'	'2'	'12'	'4'	'8'	'0'	'0'	'8'	'33'	'5'	'2'
'7652'	'공룡고기앞'	'주중'	'2010-10-25'	'19시~20시까지'	'323531'	'534705'	'경기도 성남시 야탑1동'	'맑음'	'1'	'8'	'34'	'18'	'7'	'4'	'4'	'25'	'12'	'3'
'7652'	'공룡고기앞'	'주말'	'2010-11-13'	'12시~13시까지'	'323531'	'534705'	'경기도 성남시 야탑1동'	'맑음'	'3'	'12'	'13'	'9'	'8'	'7'	'5'	'13'	'22'	'3'
'7652'	'공룡고기앞'	'주말'	'2010-11-13'	'19시~20시까지'	'323531'	'534705'	'경기도 성남시 야탑1동'	'맑음'	'12'	'8'	'32'	'22'	'12'	'22'	'13'	'22'	'18'	'22'
